sequence_index,segment_uid,clip_id,video_id,activity,label,step_id,behavior,variation,original_length,padded_frames
869,train_0869_V068_6_0,V068_6_0,V068,ADD_WATER,5,6,incorrect,none,32,0
870,train_0870_V071_1_0,V071_1_0,V071,RETRIEVE_COTTON,0,1,incorrect,none,7,25
871,train_0871_V071_2_0,V071_2_0,V071,PLACE_COTTON,1,2,incorrect,none,16,16
872,train_0872_V071_3_0,V071_3_0,V071,HANDLE_SEEDS,2,3,incorrect,none,13,19
873,train_0873_V071_4_0,V071_4_0,V071,PLACE_SEEDS,3,4,incorrect,none,19,13
874,train_0874_V071_5_0,V071_5_0,V071,TAKE_DROPPER,4,5,incorrect,none,32,0
875,train_0875_V071_5_1,V071_5_1,V071,TAKE_DROPPER,4,5,incorrect,none,32,0
876,train_0876_V071_5_2,V071_5_2,V071,TAKE_DROPPER,4,5,incorrect,none,32,0
877,train_0877_V071_5_3,V071_5_3,V071,TAKE_DROPPER,4,5,incorrect,none,32,0
878,train_0878_V071_6_0,V071_6_0,V071,ADD_WATER,5,6,incorrect,none,16,16
879,train_0879_V072_1_0,V072_1_0,V072,RETRIEVE_COTTON,0,1,incorrect,none,22,10
880,train_0880_V072_2_0,V072_2_0,V072,PLACE_COTTON,1,2,incorrect,none,22,10
881,train_0881_V072_3_0,V072_3_0,V072,HANDLE_SEEDS,2,3,incorrect,none,22,10
882,train_0882_V072_4_0,V072_4_0,V072,PLACE_SEEDS,3,4,incorrect,none,19,13
883,train_0883_V072_5_0,V072_5_0,V072,TAKE_DROPPER,4,5,incorrect,none,32,0
884,train_0884_V072_5_1,V072_5_1,V072,TAKE_DROPPER,4,5,incorrect,none,32,0
885,train_0885_V072_5_2,V072_5_2,V072,TAKE_DROPPER,4,5,incorrect,none,32,0
886,train_0886_V072_5_3,V072_5_3,V072,TAKE_DROPPER,4,5,incorrect,none,32,0
887,train_0887_V072_5_4,V072_5_4,V072,TAKE_DROPPER,4,5,incorrect,none,32,0
888,train_0888_V072_6_0,V072_6_0,V072,ADD_WATER,5,6,incorrect,none,32,0
889,train_0889_V072_6_1,V072_6_1,V072,ADD_WATER,5,6,incorrect,none,32,0
890,train_0890_V072_6_2,V072_6_2,V072,ADD_WATER,5,6,incorrect,none,32,0
891,train_0891_V072_6_3,V072_6_3,V072,ADD_WATER,5,6,incorrect,none,32,0
892,train_0892_V072_6_4,V072_6_4,V072,ADD_WATER,5,6,incorrect,none,32,0
893,train_0893_V072_6_5,V072_6_5,V072,ADD_WATER,5,6,incorrect,none,32,0
894,train_0894_V075_1_0,V075_1_0,V075,RETRIEVE_COTTON,0,1,incorrect,none,22,10
895,train_0895_V075_2_0,V075_2_0,V075,PLACE_COTTON,1,2,incorrect,none,7,25
896,train_0896_V075_3_0,V075_3_0,V075,HANDLE_SEEDS,2,3,incorrect,none,28,4
897,train_0897_V075_4_0,V075_4_0,V075,PLACE_SEEDS,3,4,incorrect,none,32,0
898,train_0898_V075_5_0,V075_5_0,V075,TAKE_DROPPER,4,5,incorrect,none,32,0
899,train_0899_V075_5_1,V075_5_1,V075,TAKE_DROPPER,4,5,incorrect,none,32,0
900,train_0900_V075_5_2,V075_5_2,V075,TAKE_DROPPER,4,5,incorrect,none,32,0
901,train_0901_V075_6_0,V075_6_0,V075,ADD_WATER,5,6,incorrect,none,32,0
902,train_0902_V076_1_0,V076_1_0,V076,RETRIEVE_COTTON,0,1,incorrect,none,31,1
903,train_0903_V076_2_0,V076_2_0,V076,PLACE_COTTON,1,2,incorrect,none,25,7
904,train_0904_V076_3_0,V076_3_0,V076,HANDLE_SEEDS,2,3,incorrect,none,32,0
905,train_0905_V076_3_1,V076_3_1,V076,HANDLE_SEEDS,2,3,incorrect,none,32,0
906,train_0906_V076_3_2,V076_3_2,V076,HANDLE_SEEDS,2,3,incorrect,none,32,0
907,train_0907_V076_4_0,V076_4_0,V076,PLACE_SEEDS,3,4,incorrect,none,32,0
908,train_0908_V076_4_1,V076_4_1,V076,PLACE_SEEDS,3,4,incorrect,none,32,0
909,train_0909_V076_5_0,V076_5_0,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
910,train_0910_V076_5_1,V076_5_1,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
911,train_0911_V076_5_2,V076_5_2,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
912,train_0912_V076_5_3,V076_5_3,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
913,train_0913_V076_5_4,V076_5_4,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
914,train_0914_V076_5_5,V076_5_5,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
915,train_0915_V076_5_6,V076_5_6,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
916,train_0916_V076_5_7,V076_5_7,V076,TAKE_DROPPER,4,5,incorrect,none,32,0
917,train_0917_V076_6_0,V076_6_0,V076,ADD_WATER,5,6,incorrect,none,32,0
918,train_0918_V076_6_1,V076_6_1,V076,ADD_WATER,5,6,incorrect,none,32,0
919,train_0919_V078_1_0,V078_1_0,V078,RETRIEVE_COTTON,0,1,incorrect,none,32,0
920,train_0920_V078_2_0,V078_2_0,V078,PLACE_COTTON,1,2,incorrect,none,13,19
921,train_0921_V078_3_0,V078_3_0,V078,HANDLE_SEEDS,2,3,incorrect,none,32,0
922,train_0922_V078_3_1,V078_3_1,V078,HANDLE_SEEDS,2,3,incorrect,none,32,0
923,train_0923_V078_3_2,V078_3_2,V078,HANDLE_SEEDS,2,3,incorrect,none,32,0
924,train_0924_V078_3_3,V078_3_3,V078,HANDLE_SEEDS,2,3,incorrect,none,32,0
925,train_0925_V078_4_0,V078_4_0,V078,PLACE_SEEDS,3,4,incorrect,none,19,13
926,train_0926_V078_5_0,V078_5_0,V078,TAKE_DROPPER,4,5,incorrect,none,32,0
927,train_0927_V078_5_1,V078_5_1,V078,TAKE_DROPPER,4,5,incorrect,none,32,0
928,train_0928_V078_5_2,V078_5_2,V078,TAKE_DROPPER,4,5,incorrect,none,32,0
929,train_0929_V078_5_3,V078_5_3,V078,TAKE_DROPPER,4,5,incorrect,none,32,0
930,train_0930_V078_5_4,V078_5_4,V078,TAKE_DROPPER,4,5,incorrect,none,32,0
931,train_0931_V078_6_0,V078_6_0,V078,ADD_WATER,5,6,incorrect,none,32,0
932,train_0932_V078_6_1,V078_6_1,V078,ADD_WATER,5,6,incorrect,none,32,0
933,train_0933_V079_1_0,V079_1_0,V079,RETRIEVE_COTTON,0,1,incorrect,none,19,13
934,train_0934_V079_2_0,V079_2_0,V079,PLACE_COTTON,1,2,incorrect,none,32,0
935,train_0935_V079_2_1,V079_2_1,V079,PLACE_COTTON,1,2,incorrect,none,32,0
936,train_0936_V079_2_2,V079_2_2,V079,PLACE_COTTON,1,2,incorrect,none,32,0
937,train_0937_V079_2_3,V079_2_3,V079,PLACE_COTTON,1,2,incorrect,none,32,0
938,train_0938_V079_3_0,V079_3_0,V079,HANDLE_SEEDS,2,3,incorrect,none,31,1
939,train_0939_V079_3_0,V079_3_0,V079,HANDLE_SEEDS,2,3,incorrect,none,32,0
940,train_0940_V079_4_0,V079_4_0,V079,PLACE_SEEDS,3,4,incorrect,none,19,13
941,train_0941_V079_4_0,V079_4_0,V079,PLACE_SEEDS,3,4,incorrect,none,19,13
942,train_0942_V079_5_0,V079_5_0,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
943,train_0943_V079_5_1,V079_5_1,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
944,train_0944_V079_5_2,V079_5_2,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
945,train_0945_V079_5_3,V079_5_3,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
946,train_0946_V079_5_4,V079_5_4,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
947,train_0947_V079_5_5,V079_5_5,V079,TAKE_DROPPER,4,5,incorrect,none,32,0
948,train_0948_V079_6_0,V079_6_0,V079,ADD_WATER,5,6,incorrect,none,32,0
949,train_0949_V079_6_1,V079_6_1,V079,ADD_WATER,5,6,incorrect,none,32,0
950,train_0950_V079_6_2,V079_6_2,V079,ADD_WATER,5,6,incorrect,none,32,0
951,train_0951_V080_1_0,V080_1_0,V080,RETRIEVE_COTTON,0,1,incorrect,none,25,7
952,train_0952_V080_2_0,V080_2_0,V080,PLACE_COTTON,1,2,incorrect,none,31,1
953,train_0953_V080_3_0,V080_3_0,V080,HANDLE_SEEDS,2,3,incorrect,none,32,0
954,train_0954_V080_3_1,V080_3_1,V080,HANDLE_SEEDS,2,3,incorrect,none,32,0
955,train_0955_V080_3_2,V080_3_2,V080,HANDLE_SEEDS,2,3,incorrect,none,32,0
956,train_0956_V080_4_0,V080_4_0,V080,PLACE_SEEDS,3,4,incorrect,none,22,10
957,train_0957_V080_5_0,V080_5_0,V080,TAKE_DROPPER,4,5,incorrect,none,32,0
958,train_0958_V080_5_1,V080_5_1,V080,TAKE_DROPPER,4,5,incorrect,none,32,0
959,train_0959_V080_5_2,V080_5_2,V080,TAKE_DROPPER,4,5,incorrect,none,32,0
960,train_0960_V080_5_3,V080_5_3,V080,TAKE_DROPPER,4,5,incorrect,none,32,0
961,train_0961_V080_5_4,V080_5_4,V080,TAKE_DROPPER,4,5,incorrect,none,32,0
962,train_0962_V080_6_0,V080_6_0,V080,ADD_WATER,5,6,incorrect,none,32,0
963,train_0963_V080_6_1,V080_6_1,V080,ADD_WATER,5,6,incorrect,none,32,0
964,train_0964_V080_6_2,V080_6_2,V080,ADD_WATER,5,6,incorrect,none,32,0
965,train_0965_V082_1_0,V082_1_0,V082,RETRIEVE_COTTON,0,1,incorrect,none,32,0
966,train_0966_V082_1_1,V082_1_1,V082,RETRIEVE_COTTON,0,1,incorrect,none,32,0
967,train_0967_V082_1_2,V082_1_2,V082,RETRIEVE_COTTON,0,1,incorrect,none,32,0
968,train_0968_V082_1_3,V082_1_3,V082,RETRIEVE_COTTON,0,1,incorrect,none,32,0
969,train_0969_V082_2_0,V082_2_0,V082,PLACE_COTTON,1,2,incorrect,none,7,25
970,train_0970_V082_3_0,V082_3_0,V082,HANDLE_SEEDS,2,3,incorrect,none,32,0
971,train_0971_V082_3_1,V082_3_1,V082,HANDLE_SEEDS,2,3,incorrect,none,32,0
972,train_0972_V082_4_0,V082_4_0,V082,PLACE_SEEDS,3,4,incorrect,none,31,1
973,train_0973_V082_5_0,V082_5_0,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
974,train_0974_V082_5_1,V082_5_1,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
975,train_0975_V082_5_2,V082_5_2,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
976,train_0976_V082_5_3,V082_5_3,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
977,train_0977_V082_5_4,V082_5_4,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
978,train_0978_V082_5_5,V082_5_5,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
979,train_0979_V082_5_6,V082_5_6,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
980,train_0980_V082_5_7,V082_5_7,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
981,train_0981_V082_5_8,V082_5_8,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
982,train_0982_V082_5_9,V082_5_9,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
983,train_0983_V082_5_10,V082_5_10,V082,TAKE_DROPPER,4,5,incorrect,none,32,0
984,train_0984_V082_6_0,V082_6_0,V082,ADD_WATER,5,6,incorrect,none,32,0
985,train_0985_V082_6_1,V082_6_1,V082,ADD_WATER,5,6,incorrect,none,32,0
986,train_0986_V083_1_0,V083_1_0,V083,RETRIEVE_COTTON,0,1,correct,person,16,16
987,train_0987_V083_2_0,V083_2_0,V083,PLACE_COTTON,1,2,correct,person,19,13
988,train_0988_V083_3_0,V083_3_0,V083,HANDLE_SEEDS,2,3,correct,person,32,0
989,train_0989_V083_3_1,V083_3_1,V083,HANDLE_SEEDS,2,3,correct,person,32,0
990,train_0990_V083_4_0,V083_4_0,V083,PLACE_SEEDS,3,4,correct,person,32,0
991,train_0991_V083_4_1,V083_4_1,V083,PLACE_SEEDS,3,4,correct,person,32,0
992,train_0992_V083_4_2,V083_4_2,V083,PLACE_SEEDS,3,4,correct,person,32,0
993,train_0993_V083_5_0,V083_5_0,V083,TAKE_DROPPER,4,5,correct,person,32,0
994,train_0994_V083_5_1,V083_5_1,V083,TAKE_DROPPER,4,5,correct,person,32,0
995,train_0995_V083_5_2,V083_5_2,V083,TAKE_DROPPER,4,5,correct,person,32,0
996,train_0996_V083_5_3,V083_5_3,V083,TAKE_DROPPER,4,5,correct,person,32,0
997,train_0997_V083_5_4,V083_5_4,V083,TAKE_DROPPER,4,5,correct,person,32,0
998,train_0998_V083_5_5,V083_5_5,V083,TAKE_DROPPER,4,5,correct,person,32,0
999,train_0999_V083_5_6,V083_5_6,V083,TAKE_DROPPER,4,5,correct,person,32,0
1000,train_1000_V083_6_0,V083_6_0,V083,ADD_WATER,5,6,correct,person,32,0
1001,train_1001_V083_6_1,V083_6_1,V083,ADD_WATER,5,6,correct,person,32,0
1002,train_1002_V084_1_0,V084_1_0,V084,RETRIEVE_COTTON,0,1,correct,person,25,7
1003,train_1003_V084_2_0,V084_2_0,V084,PLACE_COTTON,1,2,correct,person,10,22
1004,train_1004_V084_3_0,V084_3_0,V084,HANDLE_SEEDS,2,3,correct,person,32,0
1005,train_1005_V084_3_1,V084_3_1,V084,HANDLE_SEEDS,2,3,correct,person,32,0
1006,train_1006_V084_4_0,V084_4_0,V084,PLACE_SEEDS,3,4,correct,person,32,0
1007,train_1007_V084_4_1,V084_4_1,V084,PLACE_SEEDS,3,4,correct,person,32,0
1008,train_1008_V084_5_0,V084_5_0,V084,TAKE_DROPPER,4,5,correct,person,32,0
1009,train_1009_V084_5_1,V084_5_1,V084,TAKE_DROPPER,4,5,correct,person,32,0
1010,train_1010_V084_5_2,V084_5_2,V084,TAKE_DROPPER,4,5,correct,person,32,0
1011,train_1011_V084_5_3,V084_5_3,V084,TAKE_DROPPER,4,5,correct,person,32,0
1012,train_1012_V084_5_4,V084_5_4,V084,TAKE_DROPPER,4,5,correct,person,32,0
1013,train_1013_V084_5_5,V084_5_5,V084,TAKE_DROPPER,4,5,correct,person,32,0
1014,train_1014_V084_5_6,V084_5_6,V084,TAKE_DROPPER,4,5,correct,person,32,0
1015,train_1015_V084_6_0,V084_6_0,V084,ADD_WATER,5,6,correct,person,22,10
1016,train_1016_V085_1_0,V085_1_0,V085,RETRIEVE_COTTON,0,1,correct,person,19,13
1017,train_1017_V085_2_0,V085_2_0,V085,PLACE_COTTON,1,2,correct,person,4,28
1018,train_1018_V085_3_0,V085_3_0,V085,HANDLE_SEEDS,2,3,correct,person,32,0
1019,train_1019_V085_4_0,V085_4_0,V085,PLACE_SEEDS,3,4,correct,person,31,1
1020,train_1020_V085_5_0,V085_5_0,V085,TAKE_DROPPER,4,5,correct,person,32,0
1021,train_1021_V085_5_1,V085_5_1,V085,TAKE_DROPPER,4,5,correct,person,32,0
1022,train_1022_V085_5_2,V085_5_2,V085,TAKE_DROPPER,4,5,correct,person,32,0
1023,train_1023_V085_6_0,V085_6_0,V085,ADD_WATER,5,6,correct,person,32,0
1024,train_1024_V087_1_0,V087_1_0,V087,RETRIEVE_COTTON,0,1,correct,person,13,19
1025,train_1025_V087_2_0,V087_2_0,V087,PLACE_COTTON,1,2,correct,person,13,19
1026,train_1026_V087_3_0,V087_3_0,V087,HANDLE_SEEDS,2,3,correct,person,32,0
1027,train_1027_V087_3_1,V087_3_1,V087,HANDLE_SEEDS,2,3,correct,person,32,0
1028,train_1028_V087_4_0,V087_4_0,V087,PLACE_SEEDS,3,4,correct,person,31,1
1029,train_1029_V087_5_0,V087_5_0,V087,TAKE_DROPPER,4,5,correct,person,32,0
1030,train_1030_V087_5_1,V087_5_1,V087,TAKE_DROPPER,4,5,correct,person,32,0
1031,train_1031_V087_5_2,V087_5_2,V087,TAKE_DROPPER,4,5,correct,person,32,0
1032,train_1032_V087_6_0,V087_6_0,V087,ADD_WATER,5,6,correct,person,32,0
1033,train_1033_V088_1_0,V088_1_0,V088,RETRIEVE_COTTON,0,1,correct,person,19,13
1034,train_1034_V088_2_0,V088_2_0,V088,PLACE_COTTON,1,2,correct,person,10,22
1035,train_1035_V088_3_0,V088_3_0,V088,HANDLE_SEEDS,2,3,correct,person,32,0
1036,train_1036_V088_3_1,V088_3_1,V088,HANDLE_SEEDS,2,3,correct,person,32,0
1037,train_1037_V088_4_0,V088_4_0,V088,PLACE_SEEDS,3,4,correct,person,25,7
1038,train_1038_V088_5_0,V088_5_0,V088,TAKE_DROPPER,4,5,correct,person,32,0
1039,train_1039_V088_5_1,V088_5_1,V088,TAKE_DROPPER,4,5,correct,person,32,0
1040,train_1040_V088_5_2,V088_5_2,V088,TAKE_DROPPER,4,5,correct,person,32,0
1041,train_1041_V088_5_3,V088_5_3,V088,TAKE_DROPPER,4,5,correct,person,32,0
1042,train_1042_V088_5_4,V088_5_4,V088,TAKE_DROPPER,4,5,correct,person,32,0
1043,train_1043_V088_5_5,V088_5_5,V088,TAKE_DROPPER,4,5,correct,person,32,0
1044,train_1044_V088_6_0,V088_6_0,V088,ADD_WATER,5,6,correct,person,32,0
1045,train_1045_V088_6_1,V088_6_1,V088,ADD_WATER,5,6,correct,person,32,0
1046,train_1046_V089_1_0,V089_1_0,V089,RETRIEVE_COTTON,0,1,correct,person,22,10
1047,train_1047_V089_2_0,V089_2_0,V089,PLACE_COTTON,1,2,correct,person,16,16
1048,train_1048_V089_3_0,V089_3_0,V089,HANDLE_SEEDS,2,3,correct,person,32,0
1049,train_1049_V089_3_1,V089_3_1,V089,HANDLE_SEEDS,2,3,correct,person,32,0
1050,train_1050_V089_3_2,V089_3_2,V089,HANDLE_SEEDS,2,3,correct,person,32,0
1051,train_1051_V089_4_0,V089_4_0,V089,PLACE_SEEDS,3,4,correct,person,28,4
1052,train_1052_V089_5_0,V089_5_0,V089,TAKE_DROPPER,4,5,correct,person,32,0
1053,train_1053_V089_5_1,V089_5_1,V089,TAKE_DROPPER,4,5,correct,person,32,0
1054,train_1054_V089_5_2,V089_5_2,V089,TAKE_DROPPER,4,5,correct,person,32,0
1055,train_1055_V089_5_3,V089_5_3,V089,TAKE_DROPPER,4,5,correct,person,32,0
1056,train_1056_V089_5_4,V089_5_4,V089,TAKE_DROPPER,4,5,correct,person,32,0
1057,train_1057_V089_5_5,V089_5_5,V089,TAKE_DROPPER,4,5,correct,person,32,0
1058,train_1058_V089_5_6,V089_5_6,V089,TAKE_DROPPER,4,5,correct,person,32,0
1059,train_1059_V089_6_0,V089_6_0,V089,ADD_WATER,5,6,correct,person,32,0
1060,train_1060_V089_6_1,V089_6_1,V089,ADD_WATER,5,6,correct,person,32,0
1061,train_1061_V089_6_2,V089_6_2,V089,ADD_WATER,5,6,correct,person,32,0
1062,train_1062_V091_1_0,V091_1_0,V091,RETRIEVE_COTTON,0,1,repeated,none,32,0
1063,train_1063_V091_1_1,V091_1_1,V091,RETRIEVE_COTTON,0,1,repeated,none,32,0
1064,train_1064_V091_2_0,V091_2_0,V091,PLACE_COTTON,1,2,repeated,none,31,1
1065,train_1065_V091_3_0,V091_3_0,V091,HANDLE_SEEDS,2,3,repeated,none,32,0
1066,train_1066_V091_3_1,V091_3_1,V091,HANDLE_SEEDS,2,3,repeated,none,32,0
1067,train_1067_V091_3_0,V091_3_0,V091,HANDLE_SEEDS,2,3,repeated,none,32,0
1068,train_1068_V091_3_1,V091_3_1,V091,HANDLE_SEEDS,2,3,repeated,none,32,0
1069,train_1069_V091_3_2,V091_3_2,V091,HANDLE_SEEDS,2,3,repeated,none,32,0
1070,train_1070_V091_4_0,V091_4_0,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1071,train_1071_V091_4_1,V091_4_1,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1072,train_1072_V091_4_2,V091_4_2,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1073,train_1073_V091_4_0,V091_4_0,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1074,train_1074_V091_4_1,V091_4_1,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1075,train_1075_V091_4_2,V091_4_2,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1076,train_1076_V091_4_3,V091_4_3,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1077,train_1077_V091_4_4,V091_4_4,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1078,train_1078_V091_4_5,V091_4_5,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1079,train_1079_V091_4_6,V091_4_6,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1080,train_1080_V091_4_7,V091_4_7,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1081,train_1081_V091_4_8,V091_4_8,V091,PLACE_SEEDS,3,4,repeated,none,32,0
1082,train_1082_V091_5_0,V091_5_0,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1083,train_1083_V091_5_1,V091_5_1,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1084,train_1084_V091_5_2,V091_5_2,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1085,train_1085_V091_5_3,V091_5_3,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1086,train_1086_V091_5_4,V091_5_4,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1087,train_1087_V091_5_5,V091_5_5,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1088,train_1088_V091_5_6,V091_5_6,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1089,train_1089_V091_5_7,V091_5_7,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1090,train_1090_V091_5_8,V091_5_8,V091,TAKE_DROPPER,4,5,repeated,none,32,0
1091,train_1091_V091_6_0,V091_6_0,V091,ADD_WATER,5,6,repeated,none,32,0
1092,train_1092_V091_6_1,V091_6_1,V091,ADD_WATER,5,6,repeated,none,32,0
1093,train_1093_V091_6_2,V091_6_2,V091,ADD_WATER,5,6,repeated,none,32,0
1094,train_1094_V091_6_3,V091_6_3,V091,ADD_WATER,5,6,repeated,none,32,0
1095,train_1095_V091_6_4,V091_6_4,V091,ADD_WATER,5,6,repeated,none,32,0
1096,train_1096_V091_6_5,V091_6_5,V091,ADD_WATER,5,6,repeated,none,32,0
1097,train_1097_V091_6_6,V091_6_6,V091,ADD_WATER,5,6,repeated,none,32,0
1098,train_1098_V091_6_7,V091_6_7,V091,ADD_WATER,5,6,repeated,none,32,0
1099,train_1099_V091_6_8,V091_6_8,V091,ADD_WATER,5,6,repeated,none,32,0
1100,train_1100_V092_1_0,V092_1_0,V092,RETRIEVE_COTTON,0,1,repeated,none,10,22
1101,train_1101_V092_2_0,V092_2_0,V092,PLACE_COTTON,1,2,repeated,none,28,4
1102,train_1102_V092_3_0,V092_3_0,V092,HANDLE_SEEDS,2,3,repeated,none,19,13
1103,train_1103_V092_4_0,V092_4_0,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1104,train_1104_V092_4_1,V092_4_1,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1105,train_1105_V092_4_2,V092_4_2,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1106,train_1106_V092_4_3,V092_4_3,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1107,train_1107_V092_4_4,V092_4_4,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1108,train_1108_V092_4_5,V092_4_5,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1109,train_1109_V092_4_6,V092_4_6,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1110,train_1110_V092_4_7,V092_4_7,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1111,train_1111_V092_4_8,V092_4_8,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1112,train_1112_V092_4_9,V092_4_9,V092,PLACE_SEEDS,3,4,repeated,none,32,0
1113,train_1113_V092_5_0,V092_5_0,V092,TAKE_DROPPER,4,5,repeated,none,32,0
1114,train_1114_V092_5_1,V092_5_1,V092,TAKE_DROPPER,4,5,repeated,none,32,0
1115,train_1115_V092_6_0,V092_6_0,V092,ADD_WATER,5,6,repeated,none,32,0
1116,train_1116_V092_6_1,V092_6_1,V092,ADD_WATER,5,6,repeated,none,32,0
1117,train_1117_V092_6_2,V092_6_2,V092,ADD_WATER,5,6,repeated,none,32,0
1118,train_1118_V092_6_3,V092_6_3,V092,ADD_WATER,5,6,repeated,none,32,0
1119,train_1119_V092_6_0,V092_6_0,V092,ADD_WATER,5,6,repeated,none,32,0
1120,train_1120_V092_6_1,V092_6_1,V092,ADD_WATER,5,6,repeated,none,32,0
1121,train_1121_V092_6_2,V092_6_2,V092,ADD_WATER,5,6,repeated,none,32,0
1122,train_1122_V092_6_3,V092_6_3,V092,ADD_WATER,5,6,repeated,none,32,0
1123,train_1123_V092_6_4,V092_6_4,V092,ADD_WATER,5,6,repeated,none,32,0
1124,train_1124_V092_6_5,V092_6_5,V092,ADD_WATER,5,6,repeated,none,32,0
1125,train_1125_V092_6_6,V092_6_6,V092,ADD_WATER,5,6,repeated,none,32,0
1126,train_1126_V092_6_7,V092_6_7,V092,ADD_WATER,5,6,repeated,none,32,0
1127,train_1127_V093_1_0,V093_1_0,V093,RETRIEVE_COTTON,0,1,repeated,none,13,19
1128,train_1128_V093_2_0,V093_2_0,V093,PLACE_COTTON,1,2,repeated,none,25,7
1129,train_1129_V093_3_0,V093_3_0,V093,HANDLE_SEEDS,2,3,repeated,none,13,19
1130,train_1130_V093_4_0,V093_4_0,V093,PLACE_SEEDS,3,4,repeated,none,32,0
1131,train_1131_V093_4_1,V093_4_1,V093,PLACE_SEEDS,3,4,repeated,none,32,0
1132,train_1132_V093_5_0,V093_5_0,V093,TAKE_DROPPER,4,5,repeated,none,32,0
1133,train_1133_V093_5_1,V093_5_1,V093,TAKE_DROPPER,4,5,repeated,none,32,0
1134,train_1134_V093_6_0,V093_6_0,V093,ADD_WATER,5,6,repeated,none,32,0
1135,train_1135_V093_6_1,V093_6_1,V093,ADD_WATER,5,6,repeated,none,32,0
1136,train_1136_V093_6_2,V093_6_2,V093,ADD_WATER,5,6,repeated,none,32,0
1137,train_1137_V093_6_3,V093_6_3,V093,ADD_WATER,5,6,repeated,none,32,0
1138,train_1138_V093_3_0,V093_3_0,V093,HANDLE_SEEDS,2,3,repeated,none,19,13
1139,train_1139_V093_4_0,V093_4_0,V093,PLACE_SEEDS,3,4,repeated,none,32,0
1140,train_1140_V093_4_1,V093_4_1,V093,PLACE_SEEDS,3,4,repeated,none,32,0
1141,train_1141_V094_1_0,V094_1_0,V094,RETRIEVE_COTTON,0,1,repeated,none,28,4
1142,train_1142_V094_2_0,V094_2_0,V094,PLACE_COTTON,1,2,repeated,none,32,0
1143,train_1143_V094_2_1,V094_2_1,V094,PLACE_COTTON,1,2,repeated,none,32,0
1144,train_1144_V094_1_0,V094_1_0,V094,RETRIEVE_COTTON,0,1,repeated,none,13,19
1145,train_1145_V094_2_0,V094_2_0,V094,PLACE_COTTON,1,2,repeated,none,32,0
1146,train_1146_V094_2_1,V094_2_1,V094,PLACE_COTTON,1,2,repeated,none,32,0
1147,train_1147_V094_3_0,V094_3_0,V094,HANDLE_SEEDS,2,3,repeated,none,16,16
1148,train_1148_V094_4_0,V094_4_0,V094,PLACE_SEEDS,3,4,repeated,none,32,0
1149,train_1149_V094_4_1,V094_4_1,V094,PLACE_SEEDS,3,4,repeated,none,32,0
1150,train_1150_V094_4_2,V094_4_2,V094,PLACE_SEEDS,3,4,repeated,none,32,0
1151,train_1151_V094_5_0,V094_5_0,V094,TAKE_DROPPER,4,5,repeated,none,32,0
